registered,registered_times,mobile_platform,user_index,company_id,channel_id,verified,carrier,bank_card,certifications,bid_apply_times,bid_apply,loan,loan_times,reject,reject_times,repayment,repayment_times,overdue,overdue_times,overdue_repayment,overdue_within_3_days_repayment,overdue_within_3_days_repayment_times,overdue_4_to_7_days_repayment,overdue_4_to_7_days_repayment_times,overdue_8_to_30_days_repayment,overdue_8_to_30_days_repayment_times
1,2019-04-29 08:33:16,1,380,200,0,1,1,0,"['0', '1']",2019-04-29 08:38:30,0.0,0.0,2019-04-29 09:02:30,0.0,2019-04-29 08:38:41,0.0,2019-04-29 09:02:41,0.0,2019-05-06 09:02:30,0.0,0.0,2019-05-07 09:02:30,0.0,2019-05-11 09:02:30,0.0,2019-06-01 09:02:30
1,2019-04-29 09:05:05,1,381,200,0,1,1,0,"['0', '1']",2019-04-29 09:14:19,0.0,0.0,2019-04-29 09:55:19,0.0,2019-04-29 09:15:42,0.0,2019-05-02 10:55:39,0.0,2019-05-06 09:55:19,0.0,0.0,2019-05-06 09:55:19,0.0,2019-05-11 09:55:19,0.0,2019-06-03 09:55:19
1,2019-04-29 14:57:30,1,382,200,0,1,1,0,"['0', '1']",2019-04-29 15:04:42,0.0,0.0,2019-04-29 15:28:42,0.0,2019-04-29 15:05:35,0.0,2019-04-29 18:28:54,0.0,2019-05-06 15:28:42,0.0,0.0,2019-05-08 15:28:42,0.0,2019-05-11 15:28:42,0.0,2019-06-01 15:28:42
1,2019-04-29 09:14:09,1,383,200,0,1,1,0,"['0', '1']",2019-04-29 09:15:30,0.0,0.0,2019-04-29 09:48:30,0.0,2019-04-29 09:17:14,0.0,2019-05-05 10:48:42,0.0,2019-05-06 09:48:30,0.0,0.0,2019-05-08 09:48:30,0.0,2019-05-12 09:48:30,0.0,2019-05-31 09:48:30
1,2019-04-29 14:58:15,1,384,200,0,1,1,0,"['0', '1']",2019-04-29 15:02:42,0.0,0.0,2019-04-29 15:43:42,0.0,2019-04-29 15:04:39,0.0,2019-05-01 18:43:46,0.0,2019-05-06 15:43:42,0.0,0.0,2019-05-08 15:43:42,0.0,2019-05-13 15:43:42,0.0,2019-05-16 15:43:42
1,2019-04-29 12:00:59,1,385,200,0,1,1,0,"['0', '1']",2019-04-29 12:02:06,0.0,0.0,2019-04-29 12:03:06,0.0,2019-04-29 12:03:30,0.0,2019-04-29 15:03:24,0.0,2019-05-06 12:03:06,0.0,0.0,2019-05-08 12:03:06,0.0,2019-05-10 12:03:06,0.0,2019-05-29 12:03:06
1,2019-04-29 12:37:44,1,386,200,0,1,1,0,"['0', '1']",2019-04-29 12:40:58,0.0,0.0,2019-04-29 13:28:58,0.0,2019-04-29 12:41:35,0.0,2019-04-30 17:29:06,0.0,2019-05-06 13:28:58,0.0,0.0,2019-05-08 13:28:58,0.0,2019-05-11 13:28:58,0.0,2019-05-28 13:28:58
1,2019-04-29 14:33:26,1,387,200,0,1,1,0,"['0', '1']",2019-04-29 14:38:43,0.0,0.0,2019-04-29 15:27:43,0.0,2019-04-29 14:40:25,0.0,2019-05-04 16:27:56,0.0,2019-05-06 15:27:43,0.0,0.0,2019-05-07 15:27:43,0.0,2019-05-13 15:27:43,0.0,2019-05-23 15:27:43
1,2019-04-29 10:20:28,1,388,200,0,1,1,0,"['0', '1']",2019-04-29 10:20:43,0.0,0.0,2019-04-29 10:46:43,0.0,2019-04-29 10:22:17,0.0,2019-05-03 13:46:49,0.0,2019-05-06 10:46:43,0.0,0.0,2019-05-08 10:46:43,0.0,2019-05-11 10:46:43,0.0,2019-05-15 10:46:43
1,2019-04-29 10:05:35,1,389,200,0,1,1,0,"['0', '1']",2019-04-29 10:11:59,0.0,0.0,2019-04-29 10:35:59,0.0,2019-04-29 10:13:54,0.0,2019-05-03 11:36:07,0.0,2019-05-06 10:35:59,0.0,0.0,2019-05-08 10:35:59,0.0,2019-05-10 10:35:59,0.0,2019-06-03 10:35:59
1,2019-04-29 14:53:21,1,390,200,0,1,1,0,"['0', '1']",2019-04-29 14:59:26,0.0,0.0,2019-04-29 15:45:26,0.0,2019-04-29 15:00:31,0.0,2019-05-02 16:45:44,0.0,2019-05-06 15:45:26,0.0,0.0,2019-05-07 15:45:26,0.0,2019-05-10 15:45:26,0.0,2019-06-04 15:45:26
1,2019-04-29 13:19:45,1,391,200,0,1,1,0,"['0', '1']",2019-04-29 13:22:50,0.0,0.0,2019-04-29 13:30:50,0.0,2019-04-29 13:24:05,0.0,2019-04-30 16:31:17,0.0,2019-05-06 13:30:50,0.0,0.0,2019-05-06 13:30:50,0.0,2019-05-10 13:30:50,0.0,2019-05-19 13:30:50
1,2019-04-29 13:20:36,1,392,200,0,1,1,0,"['0', '1']",2019-04-29 13:27:00,0.0,0.0,2019-04-29 13:54:00,0.0,2019-04-29 13:28:27,0.0,2019-05-01 13:54:03,0.0,2019-05-06 13:54:00,0.0,0.0,2019-05-06 13:54:00,0.0,2019-05-10 13:54:00,0.0,2019-05-29 13:54:00
1,2019-04-29 14:58:42,1,393,200,0,1,1,0,"['0', '1']",2019-04-29 15:08:07,0.0,0.0,2019-04-29 15:15:07,0.0,2019-04-29 15:08:10,0.0,2019-05-02 17:15:25,0.0,2019-05-06 15:15:07,0.0,0.0,2019-05-08 15:15:07,0.0,2019-05-12 15:15:07,0.0,2019-05-14 15:15:07
1,2019-04-29 09:12:09,1,394,200,0,1,1,0,"['0', '1']",2019-04-29 09:21:19,0.0,0.0,2019-04-29 09:36:19,0.0,2019-04-29 09:21:31,0.0,2019-05-05 13:36:37,0.0,2019-05-06 09:36:19,0.0,0.0,2019-05-06 09:36:19,0.0,2019-05-12 09:36:19,0.0,2019-05-23 09:36:19
1,2019-04-29 14:29:46,1,395,200,0,1,1,0,"['0', '1']",2019-04-29 14:30:04,0.0,0.0,2019-04-29 15:05:04,0.0,2019-04-29 14:31:42,0.0,2019-05-05 15:05:30,0.0,2019-05-06 15:05:04,0.0,0.0,2019-05-06 15:05:04,0.0,2019-05-11 15:05:04,0.0,2019-05-30 15:05:04
1,2019-04-29 09:10:57,1,396,200,0,1,1,0,"['0', '1']",2019-04-29 09:14:06,0.0,0.0,2019-04-29 09:46:06,0.0,2019-04-29 09:15:49,0.0,2019-05-01 13:46:09,0.0,2019-05-06 09:46:06,0.0,0.0,2019-05-08 09:46:06,0.0,2019-05-10 09:46:06,0.0,2019-05-31 09:46:06
1,2019-04-29 09:53:16,1,397,200,0,1,1,0,"['0', '1']",2019-04-29 09:59:33,0.0,0.0,2019-04-29 10:52:33,0.0,2019-04-29 10:00:53,0.0,2019-04-30 13:52:39,0.0,2019-05-06 10:52:33,0.0,0.0,2019-05-06 10:52:33,0.0,2019-05-13 10:52:33,0.0,2019-05-26 10:52:33
1,2019-04-29 10:11:57,1,398,200,0,1,1,0,"['0', '1']",2019-04-29 10:17:16,0.0,0.0,2019-04-29 11:16:16,0.0,2019-04-29 10:17:51,0.0,2019-05-01 14:16:45,0.0,2019-05-06 11:16:16,0.0,0.0,2019-05-07 11:16:16,0.0,2019-05-13 11:16:16,0.0,2019-05-29 11:16:16
1,2019-04-29 08:12:20,1,399,200,0,1,1,0,"['0', '1']",2019-04-29 08:12:24,0.0,0.0,2019-04-29 08:37:24,0.0,2019-04-29 08:13:34,0.0,2019-05-05 12:37:35,0.0,2019-05-06 08:37:24,0.0,0.0,2019-05-08 08:37:24,0.0,2019-05-13 08:37:24,0.0,2019-06-02 08:37:24
1,2019-04-29 07:40:08,1,400,200,0,1,0,0,['0'],2019-04-29 07:40:28,0.0,0.0,2019-04-29 08:05:28,0.0,2019-04-29 07:40:36,0.0,2019-04-29 08:05:50,0.0,2019-05-06 08:05:28,0.0,0.0,2019-05-06 08:05:28,0.0,2019-05-13 08:05:28,0.0,2019-05-25 08:05:28
1,2019-04-29 02:53:27,1,401,200,0,1,0,0,['0'],2019-04-29 03:01:54,0.0,0.0,2019-04-29 03:35:54,0.0,2019-04-29 03:03:31,0.0,2019-05-01 03:36:08,0.0,2019-05-06 03:35:54,0.0,0.0,2019-05-07 03:35:54,0.0,2019-05-11 03:35:54,0.0,2019-05-14 03:35:54
1,2019-04-29 07:09:55,1,402,200,0,1,0,0,['0'],2019-04-29 07:14:17,0.0,0.0,2019-04-29 07:22:17,0.0,2019-04-29 07:14:45,0.0,2019-05-02 09:22:32,0.0,2019-05-06 07:22:17,0.0,0.0,2019-05-06 07:22:17,0.0,2019-05-11 07:22:17,0.0,2019-05-28 07:22:17
1,2019-04-29 01:57:24,1,403,200,0,1,0,0,['0'],2019-04-29 02:00:31,0.0,0.0,2019-04-29 02:52:31,0.0,2019-04-29 02:01:56,0.0,2019-05-02 05:52:45,0.0,2019-05-06 02:52:31,0.0,0.0,2019-05-06 02:52:31,0.0,2019-05-13 02:52:31,0.0,2019-05-28 02:52:31
1,2019-04-29 01:06:52,1,404,200,0,1,0,0,['0'],2019-04-29 01:10:15,0.0,0.0,2019-04-29 01:29:15,0.0,2019-04-29 01:12:14,0.0,2019-05-05 01:29:30,0.0,2019-05-06 01:29:15,0.0,0.0,2019-05-07 01:29:15,0.0,2019-05-12 01:29:15,0.0,2019-05-15 01:29:15
1,2019-04-29 01:22:55,1,405,200,0,1,0,0,['0'],2019-04-29 01:24:08,0.0,0.0,2019-04-29 02:22:08,0.0,2019-04-29 01:26:01,0.0,2019-05-01 05:22:23,0.0,2019-05-06 02:22:08,0.0,0.0,2019-05-07 02:22:08,0.0,2019-05-12 02:22:08,0.0,2019-05-17 02:22:08
1,2019-04-29 04:25:34,1,406,200,0,1,0,0,['0'],2019-04-29 04:34:45,0.0,0.0,2019-04-29 04:56:45,0.0,2019-04-29 04:35:32,0.0,2019-05-03 06:57:02,0.0,2019-05-06 04:56:45,0.0,0.0,2019-05-07 04:56:45,0.0,2019-05-12 04:56:45,0.0,2019-05-23 04:56:45
1,2019-04-29 01:46:06,1,407,200,0,1,0,0,['0'],2019-04-29 01:49:08,0.0,0.0,2019-04-29 02:11:08,0.0,2019-04-29 01:50:42,0.0,2019-05-05 05:11:30,0.0,2019-05-06 02:11:08,0.0,0.0,2019-05-08 02:11:08,0.0,2019-05-10 02:11:08,0.0,2019-05-28 02:11:08
1,2019-04-29 02:28:36,1,408,200,0,1,0,0,['0'],2019-04-29 02:35:49,0.0,0.0,2019-04-29 03:23:49,0.0,2019-04-29 02:37:02,0.0,2019-04-29 04:24:15,0.0,2019-05-06 03:23:49,0.0,0.0,2019-05-08 03:23:49,0.0,2019-05-11 03:23:49,0.0,2019-05-15 03:23:49
1,2019-04-29 01:44:01,1,409,200,0,1,0,0,['0'],2019-04-29 01:49:12,0.0,0.0,2019-04-29 02:08:12,0.0,2019-04-29 01:50:45,0.0,2019-04-29 02:08:13,0.0,2019-05-06 02:08:12,0.0,0.0,2019-05-06 02:08:12,0.0,2019-05-11 02:08:12,0.0,2019-05-17 02:08:12
1,2019-04-29 04:56:36,1,410,200,0,1,0,0,['0'],2019-04-29 04:59:55,0.0,0.0,2019-04-29 05:26:55,0.0,2019-04-29 05:00:45,0.0,2019-05-05 06:27:21,0.0,2019-05-06 05:26:55,0.0,0.0,2019-05-07 05:26:55,0.0,2019-05-10 05:26:55,0.0,2019-05-15 05:26:55
1,2019-04-29 06:17:50,1,411,200,0,1,0,0,['0'],2019-04-29 06:27:09,0.0,0.0,2019-04-29 07:19:09,0.0,2019-04-29 06:27:11,0.0,2019-05-02 11:19:28,0.0,2019-05-06 07:19:09,0.0,0.0,2019-05-08 07:19:09,0.0,2019-05-10 07:19:09,0.0,2019-05-24 07:19:09
1,2019-04-29 03:06:08,1,412,200,0,1,0,0,['0'],2019-04-29 03:08:20,0.0,0.0,2019-04-29 03:09:20,0.0,2019-04-29 03:09:45,0.0,2019-05-04 06:09:28,0.0,2019-05-06 03:09:20,0.0,0.0,2019-05-08 03:09:20,0.0,2019-05-10 03:09:20,0.0,2019-05-19 03:09:20
1,2019-04-29 05:48:39,1,413,200,0,1,0,0,['0'],2019-04-29 05:51:05,0.0,0.0,2019-04-29 06:18:05,0.0,2019-04-29 05:51:11,0.0,2019-05-02 10:18:19,0.0,2019-05-06 06:18:05,0.0,0.0,2019-05-06 06:18:05,0.0,2019-05-11 06:18:05,0.0,2019-05-22 06:18:05
1,2019-04-29 01:06:03,1,414,200,0,1,0,0,['0'],2019-04-29 01:14:03,0.0,0.0,2019-04-29 01:51:03,0.0,2019-04-29 01:15:04,0.0,2019-05-05 04:51:12,0.0,2019-05-06 01:51:03,0.0,0.0,2019-05-07 01:51:03,0.0,2019-05-13 01:51:03,0.0,2019-05-21 01:51:03
1,2019-04-29 06:44:52,1,415,200,0,1,0,0,['0'],2019-04-29 06:52:52,0.0,0.0,2019-04-29 07:03:52,0.0,2019-04-29 06:52:58,0.0,2019-04-29 11:04:01,0.0,2019-05-06 07:03:52,0.0,0.0,2019-05-06 07:03:52,0.0,2019-05-10 07:03:52,0.0,2019-05-26 07:03:52
1,2019-04-29 07:38:46,1,416,200,0,1,0,0,['0'],2019-04-29 07:39:08,0.0,0.0,2019-04-29 07:51:08,0.0,2019-04-29 07:39:36,0.0,2019-04-30 07:51:18,0.0,2019-05-06 07:51:08,0.0,0.0,2019-05-08 07:51:08,0.0,2019-05-11 07:51:08,0.0,2019-05-17 07:51:08
1,2019-04-29 07:15:17,1,417,200,0,1,0,0,['0'],2019-04-29 07:17:43,0.0,0.0,2019-04-29 07:59:43,0.0,2019-04-29 07:18:34,0.0,2019-05-04 08:59:46,0.0,2019-05-06 07:59:43,0.0,0.0,2019-05-08 07:59:43,0.0,2019-05-10 07:59:43,0.0,2019-05-30 07:59:43
1,2019-04-29 06:08:45,1,418,200,0,1,0,0,['0'],2019-04-29 06:14:57,0.0,0.0,2019-04-29 06:15:57,0.0,2019-04-29 06:15:07,0.0,2019-05-02 06:16:22,0.0,2019-05-06 06:15:57,0.0,0.0,2019-05-08 06:15:57,0.0,2019-05-11 06:15:57,0.0,2019-06-04 06:15:57
1,2019-04-29 03:21:55,1,419,200,0,1,0,0,['0'],2019-04-29 03:29:22,0.0,0.0,2019-04-29 04:16:22,0.0,2019-04-29 03:29:33,0.0,2019-05-03 06:16:42,0.0,2019-05-06 04:16:22,0.0,0.0,2019-05-06 04:16:22,0.0,2019-05-12 04:16:22,0.0,2019-05-30 04:16:22
1,2019-04-29 15:04:48,1,420,200,0,1,0,0,['0'],2019-04-29 15:08:55,0.0,0.0,2019-04-29 16:06:55,0.0,2019-04-29 15:09:31,0.0,2019-05-01 18:07:07,0.0,2019-05-06 16:06:55,0.0,0.0,2019-05-08 16:06:55,0.0,2019-05-12 16:06:55,0.0,2019-05-20 16:06:55
1,2019-04-29 19:45:48,1,421,200,0,1,0,0,['0'],2019-04-29 19:46:01,0.0,0.0,2019-04-29 20:34:01,0.0,2019-04-29 19:46:38,0.0,2019-05-01 21:34:24,0.0,2019-05-06 20:34:01,0.0,0.0,2019-05-06 20:34:01,0.0,2019-05-10 20:34:01,0.0,2019-05-30 20:34:01
1,2019-04-29 17:46:13,1,422,200,0,1,0,0,['0'],2019-04-29 17:53:25,0.0,0.0,2019-04-29 18:33:25,0.0,2019-04-29 17:54:23,0.0,2019-05-04 22:33:35,0.0,2019-05-06 18:33:25,0.0,0.0,2019-05-07 18:33:25,0.0,2019-05-13 18:33:25,0.0,2019-06-04 18:33:25
1,2019-04-29 16:14:23,1,423,200,0,1,0,0,['0'],2019-04-29 16:23:50,0.0,0.0,2019-04-29 16:55:50,0.0,2019-04-29 16:25:43,0.0,2019-05-03 19:55:55,0.0,2019-05-06 16:55:50,0.0,0.0,2019-05-08 16:55:50,0.0,2019-05-13 16:55:50,0.0,2019-05-18 16:55:50
1,2019-04-29 17:40:59,1,424,200,0,1,0,0,['0'],2019-04-29 17:44:05,0.0,0.0,2019-04-29 18:33:05,0.0,2019-04-29 17:45:33,0.0,2019-04-29 18:33:20,0.0,2019-05-06 18:33:05,0.0,0.0,2019-05-06 18:33:05,0.0,2019-05-11 18:33:05,0.0,2019-05-18 18:33:05
1,2019-04-29 15:45:22,1,425,200,0,1,0,0,['0'],2019-04-29 15:49:41,0.0,0.0,2019-04-29 16:40:41,0.0,2019-04-29 15:51:13,0.0,2019-05-03 18:41:06,0.0,2019-05-06 16:40:41,0.0,0.0,2019-05-07 16:40:41,0.0,2019-05-12 16:40:41,0.0,2019-06-03 16:40:41
1,2019-04-29 17:20:27,1,426,200,0,1,0,0,['0'],2019-04-29 17:22:35,0.0,0.0,2019-04-29 18:06:35,0.0,2019-04-29 17:24:32,0.0,2019-05-05 18:06:55,0.0,2019-05-06 18:06:35,0.0,0.0,2019-05-07 18:06:35,0.0,2019-05-10 18:06:35,0.0,2019-05-28 18:06:35
1,2019-04-29 16:01:05,1,427,200,0,1,0,0,['0'],2019-04-29 16:02:32,0.0,0.0,2019-04-29 16:29:32,0.0,2019-04-29 16:04:16,0.0,2019-05-04 19:29:51,0.0,2019-05-06 16:29:32,0.0,0.0,2019-05-06 16:29:32,0.0,2019-05-13 16:29:32,0.0,2019-05-26 16:29:32
1,2019-04-29 19:16:23,1,428,200,0,1,0,0,['0'],2019-04-29 19:16:33,0.0,0.0,2019-04-29 19:19:33,0.0,2019-04-29 19:16:39,0.0,2019-04-29 22:19:40,0.0,2019-05-06 19:19:33,0.0,0.0,2019-05-06 19:19:33,0.0,2019-05-12 19:19:33,0.0,2019-05-18 19:19:33
1,2019-04-29 16:38:56,1,429,200,0,1,0,0,['0'],2019-04-29 16:41:20,0.0,0.0,2019-04-29 17:25:20,0.0,2019-04-29 16:42:40,0.0,2019-05-04 21:25:26,0.0,2019-05-06 17:25:20,0.0,0.0,2019-05-06 17:25:20,0.0,2019-05-12 17:25:20,0.0,2019-05-30 17:25:20
1,2019-04-29 18:05:00,1,430,200,0,1,0,0,['0'],2019-04-29 18:08:24,0.0,0.0,2019-04-29 18:29:24,0.0,2019-04-29 18:10:19,0.0,2019-05-05 21:29:40,0.0,2019-05-06 18:29:24,0.0,0.0,2019-05-07 18:29:24,0.0,2019-05-10 18:29:24,0.0,2019-05-28 18:29:24
1,2019-04-29 18:58:52,1,431,200,0,1,0,0,['0'],2019-04-29 19:02:01,0.0,0.0,2019-04-29 19:37:01,0.0,2019-04-29 19:03:55,0.0,2019-05-02 21:37:11,0.0,2019-05-06 19:37:01,0.0,0.0,2019-05-06 19:37:01,0.0,2019-05-11 19:37:01,0.0,2019-05-17 19:37:01
1,2019-04-29 21:37:00,1,432,200,0,1,0,0,['0'],2019-04-29 21:40:00,0.0,0.0,2019-04-29 22:36:00,0.0,2019-04-29 21:41:14,0.0,2019-05-04 23:36:07,0.0,2019-05-06 22:36:00,0.0,0.0,2019-05-08 22:36:00,0.0,2019-05-10 22:36:00,0.0,2019-05-29 22:36:00
1,2019-04-29 18:53:56,1,433,200,0,1,0,0,['0'],2019-04-29 19:02:56,0.0,0.0,2019-04-29 19:34:56,0.0,2019-04-29 19:04:35,0.0,2019-05-02 19:35:22,0.0,2019-05-06 19:34:56,0.0,0.0,2019-05-06 19:34:56,0.0,2019-05-10 19:34:56,0.0,2019-05-19 19:34:56
1,2019-04-29 15:11:48,1,434,200,0,1,0,0,['0'],2019-04-29 15:13:12,0.0,0.0,2019-04-29 15:31:12,0.0,2019-04-29 15:14:06,0.0,2019-04-29 19:31:14,0.0,2019-05-06 15:31:12,0.0,0.0,2019-05-07 15:31:12,0.0,2019-05-10 15:31:12,0.0,2019-06-04 15:31:12
1,2019-04-29 16:18:15,1,435,200,0,1,0,0,['0'],2019-04-29 16:19:32,0.0,0.0,2019-04-29 16:36:32,0.0,2019-04-29 16:20:51,0.0,2019-05-01 18:36:40,0.0,2019-05-06 16:36:32,0.0,0.0,2019-05-08 16:36:32,0.0,2019-05-12 16:36:32,0.0,2019-06-05 16:36:32
1,2019-04-29 18:06:25,1,436,200,0,1,0,0,['0'],2019-04-29 18:12:36,0.0,0.0,2019-04-29 18:56:36,0.0,2019-04-29 18:12:53,0.0,2019-04-30 18:56:42,0.0,2019-05-06 18:56:36,0.0,0.0,2019-05-07 18:56:36,0.0,2019-05-11 18:56:36,0.0,2019-05-18 18:56:36
1,2019-04-29 21:11:26,1,437,200,0,1,0,0,['0'],2019-04-29 21:14:49,0.0,0.0,2019-04-29 22:01:49,0.0,2019-04-29 21:16:03,0.0,2019-04-29 22:01:49,0.0,2019-05-06 22:01:49,0.0,0.0,2019-05-06 22:01:49,0.0,2019-05-10 22:01:49,0.0,2019-05-24 22:01:49
1,2019-04-29 18:44:49,1,438,200,0,1,0,0,['0'],2019-04-29 18:47:50,0.0,0.0,2019-04-29 19:31:50,0.0,2019-04-29 18:47:50,0.0,2019-05-01 20:32:05,0.0,2019-05-06 19:31:50,0.0,0.0,2019-05-08 19:31:50,0.0,2019-05-10 19:31:50,0.0,2019-05-20 19:31:50
1,2019-04-29 17:45:25,1,439,200,0,1,0,0,['0'],2019-04-29 17:46:41,0.0,0.0,2019-04-29 18:00:41,0.0,2019-04-29 17:47:36,0.0,2019-04-30 19:00:54,0.0,2019-05-06 18:00:41,0.0,0.0,2019-05-07 18:00:41,0.0,2019-05-10 18:00:41,0.0,2019-05-30 18:00:41
1,2019-04-29 21:22:49,1,440,200,0,1,0,0,['0'],2019-04-29 21:24:50,0.0,0.0,2019-04-29 22:15:50,0.0,2019-04-29 21:26:42,0.0,2019-05-05 23:16:09,0.0,2019-05-06 22:15:50,0.0,0.0,2019-05-07 22:15:50,0.0,2019-05-13 22:15:50,0.0,2019-06-03 22:15:50
1,2019-04-29 19:48:45,1,441,200,0,1,0,0,['0'],2019-04-29 19:52:51,0.0,0.0,2019-04-29 20:34:51,0.0,2019-04-29 19:53:36,0.0,2019-05-02 22:34:57,0.0,2019-05-06 20:34:51,0.0,0.0,2019-05-07 20:34:51,0.0,2019-05-13 20:34:51,0.0,2019-05-20 20:34:51
1,2019-04-29 17:42:26,1,442,200,0,1,0,0,['0'],2019-04-29 17:49:30,0.0,0.0,2019-04-29 18:34:30,0.0,2019-04-29 17:50:24,0.0,2019-05-05 21:34:50,0.0,2019-05-06 18:34:30,0.0,0.0,2019-05-07 18:34:30,0.0,2019-05-11 18:34:30,0.0,2019-05-28 18:34:30
1,2019-04-29 18:53:20,1,443,200,0,1,0,0,['0'],2019-04-29 18:55:42,0.0,0.0,2019-04-29 19:29:42,0.0,2019-04-29 18:55:51,0.0,2019-05-05 19:29:46,0.0,2019-05-06 19:29:42,0.0,0.0,2019-05-06 19:29:42,0.0,2019-05-13 19:29:42,0.0,2019-06-01 19:29:42
1,2019-04-29 19:44:38,1,444,200,0,1,0,0,['0'],2019-04-29 19:45:46,0.0,0.0,2019-04-29 20:05:46,0.0,2019-04-29 19:47:11,0.0,2019-04-30 23:05:59,0.0,2019-05-06 20:05:46,0.0,0.0,2019-05-06 20:05:46,0.0,2019-05-12 20:05:46,0.0,2019-05-24 20:05:46
1,2019-04-29 20:22:53,1,445,200,0,1,0,0,['0'],2019-04-29 20:24:58,0.0,0.0,2019-04-29 20:26:58,0.0,2019-04-29 20:25:20,0.0,2019-05-05 20:27:09,0.0,2019-05-06 20:26:58,0.0,0.0,2019-05-06 20:26:58,0.0,2019-05-11 20:26:58,0.0,2019-06-05 20:26:58
1,2019-04-29 17:19:43,1,446,200,0,1,0,0,['0'],2019-04-29 17:24:46,0.0,0.0,2019-04-29 18:08:46,0.0,2019-04-29 17:26:15,0.0,2019-05-03 21:09:07,0.0,2019-05-06 18:08:46,0.0,0.0,2019-05-08 18:08:46,0.0,2019-05-12 18:08:46,0.0,2019-05-26 18:08:46
1,2019-04-29 20:06:13,1,447,200,0,1,0,0,['0'],2019-04-29 20:11:30,0.0,0.0,2019-04-29 21:06:30,0.0,2019-04-29 20:12:00,0.0,2019-04-29 22:06:33,0.0,2019-05-06 21:06:30,0.0,0.0,2019-05-08 21:06:30,0.0,2019-05-12 21:06:30,0.0,2019-05-14 21:06:30
1,2019-04-29 20:11:40,1,448,200,0,1,0,0,['0'],2019-04-29 20:12:46,0.0,0.0,2019-04-29 20:23:46,0.0,2019-04-29 20:13:34,0.0,2019-04-29 20:23:50,0.0,2019-05-06 20:23:46,0.0,0.0,2019-05-08 20:23:46,0.0,2019-05-11 20:23:46,0.0,2019-05-20 20:23:46
1,2019-04-29 15:55:30,1,449,200,0,1,0,0,['0'],2019-04-29 16:00:43,0.0,0.0,2019-04-29 16:16:43,0.0,2019-04-29 16:02:39,0.0,2019-04-29 16:16:53,0.0,2019-05-06 16:16:43,0.0,0.0,2019-05-07 16:16:43,0.0,2019-05-10 16:16:43,0.0,2019-05-26 16:16:43
1,2019-04-29 21:48:40,1,450,200,0,0,0,0,[],2019-04-29 21:51:56,0.0,0.0,2019-04-29 22:37:56,0.0,2019-04-29 21:53:00,0.0,2019-04-30 22:38:02,0.0,2019-05-06 22:37:56,0.0,0.0,2019-05-07 22:37:56,0.0,2019-05-10 22:37:56,0.0,2019-05-24 22:37:56
1,2019-04-29 18:06:01,1,451,200,0,0,0,0,[],2019-04-29 18:10:02,0.0,0.0,2019-04-29 18:42:02,0.0,2019-04-29 18:11:13,0.0,2019-04-29 20:42:23,0.0,2019-05-06 18:42:02,0.0,0.0,2019-05-06 18:42:02,0.0,2019-05-12 18:42:02,0.0,2019-05-26 18:42:02
1,2019-04-29 16:58:35,1,452,200,0,0,0,0,[],2019-04-29 17:06:02,0.0,0.0,2019-04-29 17:55:02,0.0,2019-04-29 17:06:20,0.0,2019-05-02 18:55:05,0.0,2019-05-06 17:55:02,0.0,0.0,2019-05-07 17:55:02,0.0,2019-05-13 17:55:02,0.0,2019-05-30 17:55:02
1,2019-04-29 21:14:14,1,453,200,0,0,0,0,[],2019-04-29 21:19:31,0.0,0.0,2019-04-29 21:21:31,0.0,2019-04-29 21:20:43,0.0,2019-05-05 23:21:53,0.0,2019-05-06 21:21:31,0.0,0.0,2019-05-07 21:21:31,0.0,2019-05-11 21:21:31,0.0,2019-05-27 21:21:31
1,2019-04-29 17:05:56,1,454,200,0,0,0,0,[],2019-04-29 17:12:02,0.0,0.0,2019-04-29 17:43:02,0.0,2019-04-29 17:13:18,0.0,2019-04-29 21:43:09,0.0,2019-05-06 17:43:02,0.0,0.0,2019-05-08 17:43:02,0.0,2019-05-11 17:43:02,0.0,2019-05-25 17:43:02
1,2019-04-29 18:43:39,1,455,200,0,0,0,0,[],2019-04-29 18:45:53,0.0,0.0,2019-04-29 19:08:53,0.0,2019-04-29 18:47:10,0.0,2019-05-05 20:08:54,0.0,2019-05-06 19:08:53,0.0,0.0,2019-05-06 19:08:53,0.0,2019-05-12 19:08:53,0.0,2019-05-29 19:08:53
1,2019-04-29 21:07:49,1,456,200,0,0,0,0,[],2019-04-29 21:15:02,0.0,0.0,2019-04-29 21:36:02,0.0,2019-04-29 21:16:30,0.0,2019-05-04 22:36:27,0.0,2019-05-06 21:36:02,0.0,0.0,2019-05-06 21:36:02,0.0,2019-05-13 21:36:02,0.0,2019-05-26 21:36:02
1,2019-04-29 18:16:38,1,457,200,0,0,0,0,[],2019-04-29 18:24:00,0.0,0.0,2019-04-29 18:34:00,0.0,2019-04-29 18:24:37,0.0,2019-05-04 20:34:12,0.0,2019-05-06 18:34:00,0.0,0.0,2019-05-08 18:34:00,0.0,2019-05-13 18:34:00,0.0,2019-05-14 18:34:00
1,2019-04-29 21:56:34,1,458,200,0,0,0,0,[],2019-04-29 21:56:47,0.0,0.0,2019-04-29 22:50:47,0.0,2019-04-29 21:58:29,0.0,2019-05-06 02:51:12,0.0,2019-05-06 22:50:47,0.0,0.0,2019-05-08 22:50:47,0.0,2019-05-12 22:50:47,0.0,2019-05-31 22:50:47
